symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d
SANDUSDT,SAND,Mid,186,0.0724,1582318.5762,0.695,40.59150726895956,-0.0007577312700254199,0.078222,0.12035299999999995,0.627478801332995,0.2735562310030395,0.2684903748733536,0.01834695347412504,0.8313055041451898,0.07378055555555556,0.09024444444444446,double_top_90d|uptrend|evening_star_4h,1,2,baissier,365,0,0,30,,,31.0,28.0,65.0,68.0,22.5,42.58,False,False,,0,,,,39
ONGUSDT,ONG,Speculative,628,0.07324,308586.91751,1.202,44.660242056940305,-0.0011735773337308378,0.07424740000000002,0.0833186,1.058152010345696,0.2993779160186625,0.28761664074650084,0.008206937492122635,0.3811801440778324,0.05902777777777779,0.08894666666666666,uptrend,1,0,haussier,365,0,0,30,,,17.0,28.0,62.5,47.0,56.4,42.28,False,False,,0,,,,47
ENSOUSDT,ENSO,Speculative,,0.986,1796149.88402,0.203,53.73416414040882,0.025635770982745176,0.9768999999999997,1.0681299999999996,0.9915921960240964,0.7071161048689139,0.6352059925093633,0.035072680135262546,0.005637275251330486,0.8508055555555554,1.7017222222222221,,0,0,neutre,202,0,0,30,,,12.5,37.0,49.0,68.0,50,42.25,False,False,,0,,,,49
WLDUSDT,WLD,Etabli,79,0.242,5651538.06874,3.375,38.58093507705776,-0.0010092027737341035,0.28446200000000005,0.49605449999999984,0.9338398098085532,0.4521413526796162,0.43365317107418677,0.004942702056453621,0.7076567361398793,0.2509416666666666,0.41015833333333335,double_top_90d|downtrend,0,2,baissier,365,0,0,30,,,45.0,28.0,60.5,78.5,9.2,41.98,False,False,,0,,,,35
XPLUSDT,XPL,Mid,174,0.09,5899528.63404,-1.207,35.383331663821,-0.001889969783851567,0.10761799999999998,0.16136049999999993,1.0553801691844715,0.36053938963804116,0.36053938963804116,0.0024506376887105776,0.5737822399765425,0.08523611111111111,0.13016388888888886,downtrend,0,1,baissier,221,0,0,30,,,27.1,28.0,58.0,78.5,30.6,41.68,False,False,,0,,,,40
C98USDT,C98,Speculative,,0.0206,184367.50168,3.518,41.448696095731975,5.916159036388729e-05,0.023840000000000004,0.02670300000000002,0.7234551391022059,0.4104938271604938,0.3703703703703703,0.0030708200299578636,-0.12689877115067705,0.02049444444444444,0.030886111111111107,,0,0,neutre,365,0,0,30,,,17.0,28.0,62.5,47.0,50,41.62,False,False,,0,,,,45
DOLOUSDT,DOLO,Speculative,,0.03082,279074.453465,-0.13,41.87194191804976,-0.00040284871213115247,0.03319359999999999,0.045114400000000006,0.8465568146813112,0.27600387034349305,0.25495887760038705,0.0018317605565233764,0.49953141336507334,0.03095027777777779,0.03892027777777777,macd_bearish_cross,0,1,baissier,250,0,0,30,,,13.8,28.0,73.0,47.0,19.9,41.49,False,False,,0,,,,40
BERAUSDT,BERA,Mid,305,0.371,839023.825087,0.27,37.8527412739901,0.0010957271230277454,0.44208000000000003,0.7974649999999995,0.6547288162912579,0.6135629709364909,0.6006458557588805,0.0038375846877257984,0.36207848034393647,0.38252777777777786,0.6995833333333334,,0,0,neutre,365,0,0,30,,,31.0,28.0,55.0,57.5,50,41.45,False,False,,0,,,,44
BANKUSDT,BANK,Speculative,,0.0331,319071.43096,-0.601,44.020412790034136,-0.00018050991129313148,0.036500000000000005,,1.3641205498783315,0.49464285714285716,0.4089285714285715,0.00016131023419764594,0.11066392805177422,0.031027777777777765,0.043575000000000016,doji_4h,0,0,neutre,172,0,0,30,,,11.7,36.0,52.0,47.0,50,41.03,False,False,,0,,,,46
PHBUSDT,PHB,Speculative,,0.11,218123.9748,0.0,49.8802980902087,-0.00021416225277655354,0.10782000000000004,0.23702,1.6426073505222911,0.5166666666666667,0.38888888888888884,0.0406566440569732,0.29485672070100144,0.09402777777777777,0.1708333333333333,macd_bearish_cross|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,32.5,47.0,19.9,40.76,False,False,,0,,,,45
TNSRUSDT,TNSR,Speculative,,0.0399,491155.83727,1.013,49.61521216397942,9.413967302469167e-05,0.04025600000000001,0.0631735,1.5570022389088327,0.3634751773049645,0.2925531914893617,0.014024823955737538,0.32348910945753795,0.03741388888888888,0.053352777777777784,evening_star_4h,0,1,baissier,365,0,0,30,,,17.0,37.0,52.0,47.0,37.5,40.65,False,False,,0,,,,46
BARUSDT,BAR,Speculative,,0.434,165911.40862,0.231,30.0045167713276,-0.002958034022998636,0.5143600000000003,0.5638800000000004,0.5129296845153765,0.259581881533101,0.24390243902439018,0.0007250823641823873,0.5567489818649881,0.45202777777777775,0.5614722222222222,double_top_90d|downtrend,0,2,baissier,365,0,0,30,,,17.0,19.0,83.5,47.0,9.2,40.36,False,False,,0,,,,36
YBUSDT,YB,Speculative,,0.116,192445.51167,2.655,46.34173164008894,-0.0004894700545319077,0.11908799999999997,0.2984550000000001,1.0584348436905615,0.47553191489361707,0.3861702127659574,0.0020498290759293357,0.3471794646392317,0.10943611111111112,0.17847222222222223,macd_bearish_cross,0,1,baissier,201,0,0,30,,,12.5,37.0,58.0,47.0,19.9,40.27,False,False,,0,,,,43
PIXELUSDT,PIXEL,Speculative,,0.00787,536367.31986,1.027,50.43575291853354,3.7607839590815214e-06,0.008028200000000001,0.009431000000000002,1.1545721253310284,0.5665976535541752,0.4561766735679779,0.003895400562747455,0.2820385700447339,0.0050080555555555555,0.010471944444444445,,0,0,neutre,365,0,0,30,,,17.0,37.0,43.0,57.5,50,39.95,False,False,,0,,,,48
NIGHTUSDT,NIGHT,Etabli,100,0.03195,799346.90264,1.364,30.31010943238843,-0.00013882309658272765,0.04096680000000001,,0.6012962288721069,0.3903331407664163,0.3880223377623723,0.0002569358591786281,,0.03375047619047619,0.05106047619047619,macd_bearish_cross,0,1,baissier,54,0,0,30,,,36.5,27.0,58.5,57.5,19.9,39.55,False,False,,0,,,,37
GPSUSDT,GPS,Speculative,639,0.00755,221907.72539,-1.565,44.01614994654401,-0.00011770202611445282,0.008109400000000003,0.0076202499999999986,1.19017147300329,0.5336963921034718,0.4853641933287951,0.001260897525898712,0.01595572965395023,0.007510833333333334,0.012390555555555556,double_bottom_90d|doji_4h,1,0,haussier,365,0,0,30,,,17.0,36.0,43.0,47.0,56.0,39.33,False,False,,0,,,,46
GMTUSDT,GMT,Speculative,636,0.01078,288187.100602,-0.828,44.569108938955594,-0.0001300237941791635,0.010837400000000002,0.015635050000000008,0.6540258562318298,0.3105454545454545,0.21672727272727274,0.008737727794809897,0.7338424535767549,0.010066666666666666,0.012718055555555554,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,28.0,65.0,47.0,19.9,39.27,False,False,,0,,,,39
REDUSDT,RED,Mid,485,0.1328,371131.40605,-0.3,47.444582982037375,-0.0005210140454564539,0.132688,0.21365049999999988,2.2430456881864593,0.5102625298329355,0.36706443914081144,0.007217658477625169,0.37148248315325066,0.11219166666666669,0.19456944444444446,,0,0,neutre,365,0,0,30,,,31.0,37.0,38.5,47.0,50,39.05,False,False,,0,,,,47
ESPUSDT,ESP,Speculative,613,0.06789,245461.44127,0.593,40.76286828058962,0.00024124778483831976,0.07979739999999998,,0.9533946609263121,0.6274085179632406,0.6220778499639069,0.0004725405115325689,,0.06376781249999999,0.129298125,doji_4h,0,0,neutre,81,0,0,30,,,9.2,36.0,45.0,47.0,50,38.58,False,False,,0,,,,45
HEMIUSDT,HEMI,Speculative,,0.00735,1131152.367388,1.801,46.27014755934851,-0.0001274616282885899,0.007395600000000001,0.01730915000000001,1.29846162316554,0.5533279871692061,0.4105854049719327,0.005173402285471954,0.3487116396258022,0.006540555555555558,0.010941666666666666,macd_bearish_cross|double_top_90d|uptrend|doji_4h,1,2,baissier,223,0,0,30,,,13.1,37.0,49.0,68.0,11.0,38.26,False,False,,0,,,,40
SYSUSDT,SYS,Speculative,,0.00911,177672.56512,0.22,41.368984783760965,-8.07769942607072e-05,0.010505199999999998,0.01734835,1.2786162646006385,0.4074328974535444,0.37370956641431513,0.0016933646648444889,0.56102529229876,0.009523055555555555,0.013600277777777777,downtrend,0,1,baissier,365,0,0,30,,,17.0,28.0,58.0,47.0,30.6,38.18,False,False,,0,,,,40
EDUUSDT,EDU,Speculative,599,0.048,1835941.2778,-3.226,45.97060021785106,0.0009450719758804988,0.05676799999999999,0.12543649999999998,2.4044076631321394,0.7492537313432835,0.7134328358208956,0.01776985901072495,0.4109363129760455,0.04528888888888888,0.13772777777777778,,0,0,neutre,365,0,0,30,,,17.0,37.0,34.0,68.0,50,37.95,False,False,,0,,,,47
OPNUSDT,OPN,Speculative,,0.1743,1089434.77656,6.933,46.47661078186675,0.0015002178796965498,0.19988999999999998,,1.6904364049535465,0.5834013605442177,0.5276190476190477,0.004208912846162918,,0.15876666666666664,0.3345083333333334,uptrend,1,0,haussier,60,0,0,30,,,8.6,45.0,24.0,68.0,56.4,37.89,False,False,,0,,,,49
GNSUSDT,GNS,Speculative,,0.541,183533.42905,1.883,29.564565184937322,-0.015197245016559134,0.7153999999999999,1.040755,0.8541347120269495,0.44629014396456257,0.4008859357696567,0.05013963088204471,0.555022882845542,0.6474444444444445,0.8756944444444446,downtrend,0,1,baissier,365,0,0,30,,,17.0,19.0,68.5,47.0,30.6,37.85,False,False,,0,,,,45
STOUSDT,STO,Speculative,,0.0895,1858086.54834,-1.323,44.132383724268166,0.0005080162670358067,0.11740399999999998,0.10840949999999999,1.4435083520353817,0.8116491854496765,0.8002677973666593,0.010223167045810298,0.12430558365554312,0.0550111111111111,0.20718333333333336,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,36.0,32.5,68.0,57.3,37.83,False,False,,0,,,,45
THEUSDT,THE,Speculative,,0.1008,285583.38454,2.128,41.372984726166585,0.0017617635381149905,0.11460200000000001,0.19389800000000001,0.974720864303038,0.6676086188625927,0.6439420699399506,0.0027985521512567863,0.06547622639658503,0.0987833333333333,0.2845083333333333,,0,0,neutre,365,0,0,30,,,17.0,28.0,49.0,47.0,50,37.36,False,False,,0,,,,43
ROBOUSDT,ROBO,Speculative,516,0.01994,1123391.15406,7.609,46.882419893918396,0.00015834878064635398,0.021696600000000003,,1.5386201213262891,0.631578947368421,0.5501361161524501,0.0018099885671592874,,0.017623749999999997,0.04195041666666666,,0,0,neutre,61,0,0,30,,,8.7,45.0,24.0,68.0,50,37.23,False,False,,0,,,,47
COSUSDT,COS,Speculative,,0.001161,120689.4662152,0.957,44.325004381693404,4.209880746777532e-06,0.0013274399999999998,0.0013870250000000003,0.8984762594715963,0.5142610198789974,0.49827139152981853,0.0016477284775595932,0.11969395469798072,0.0009773888888888888,0.0016786944444444445,downtrend,0,1,baissier,365,0,0,30,,,17.0,28.0,53.5,47.0,30.6,36.77,False,False,,0,,,,39
MBOXUSDT,MBOX,Speculative,,0.0117,610796.44113,-2.5,40.54679725276073,-1.0416163605955243e-05,0.013906000000000005,0.027453,0.9883509859363652,0.5213675213675214,0.49572649572649574,0.010190295284051366,0.30745385827347144,0.012066666666666668,0.02143055555555555,rsi_bullish_divergence|macd_bearish_cross|downtrend|doji_4h,1,2,baissier,365,0,0,30,,,17.0,28.0,59.5,57.5,2.5,36.58,False,False,,0,,,,34
KERNELUSDT,KERNEL,Speculative,,0.0608,123754.27354,-1.777,33.025364468206305,-0.0003715854802793829,0.08399200000000002,0.08685699999999999,1.3371005524661463,0.49288702928870287,0.49288702928870287,0.00842716011665267,0.34971891632591434,0.05991944444444444,0.10456944444444445,,0,0,neutre,365,0,0,30,,,17.0,19.0,58.0,47.0,50,36.56,False,False,,0,,,,42
SANTOSUSDT,SANTOS,Speculative,,1.106,484362.52949,-1.601,41.7727097237936,-0.020708484566392914,1.14704,1.5830149999999998,0.783565619161166,0.5363550519357885,0.47780925401321994,0.005730808550619393,0.3279601800431774,1.0290277777777777,1.9476388888888887,macd_bearish_cross|evening_star_4h,0,2,baissier,365,0,0,30,,,17.0,28.0,59.5,47.0,7.4,36.24,False,False,,0,,,,35
DYMUSDT,DYM,Speculative,,0.0185,419487.68976,1.648,42.76628266966006,0.0004004551582578921,0.023006,0.05882150000000001,1.0574985074319951,0.6852886405959032,0.6554934823091247,0.011040304191592206,0.4292884245261432,0.01796666666666667,0.04586666666666667,,0,0,neutre,365,0,0,30,,,17.0,28.0,44.5,47.0,50,35.94,False,False,,0,,,,43
LAUSDT,LA,Speculative,740,0.1418,585077.56456,3.127,35.74563703421431,-0.0010703396747366511,0.17972800000000003,0.28536949999999994,0.7473120296794404,0.5368385800401875,0.5187541862022773,0.2689804451762879,0.32230357254286424,0.15598055555555557,0.25690277777777776,macd_bearish_cross|double_top_90d|uptrend,1,2,baissier,299,0,0,30,,,15.2,28.0,55.0,57.5,11.0,35.87,False,False,,0,,,,35
HOMEUSDT,HOME,Mid,473,0.01424,513690.60491,-2.198,27.79712717002674,-6.0704291355398324e-05,0.018744799999999995,0.02341115000000002,0.765074252191075,0.5286898839137645,0.5286898839137645,0.017094279047109126,0.49066302453745847,0.016077500000000005,0.029368888888888896,downtrend,0,1,baissier,326,0,0,30,,,29.9,19.0,55.0,57.5,30.6,35.69,False,False,,0,,,,43
FFUSDT,FF,Mid,228,0.06275,918508.911815,-0.712,35.69853461886515,-0.001061004412825382,0.0724046,0.09510264999999998,1.7956359241198983,0.42900109369303685,0.42900109369303685,0.004090908787843614,0.24759652782753408,0.06755749999999999,0.08572277777777777,bearish_engulfing_4h,0,1,baissier,217,0,0,30,,,26.9,28.0,41.5,57.5,37.5,35.5,False,False,,0,,,,39
PORTOUSDT,PORTO,Speculative,,0.819,351648.21522,0.122,27.404417674188238,-0.015497861965446759,0.9832,1.0363600000000002,0.6069093285973431,0.33002481389578164,0.3225806451612904,0.01573773861207017,0.6273578474210567,0.8995277777777778,1.1324166666666668,macd_bearish_cross|downtrend,0,2,baissier,365,0,0,30,,,17.0,19.0,68.5,47.0,0.5,34.73,False,False,,0,,,,38
BARDUSDT,BARD,Mid,321,0.2789,697561.60245,-2.003,33.26157559333791,0.007857955854715867,0.39980400000000005,0.7000240000000001,0.7628930038889609,0.836825994819873,0.8360607487638333,0.003392732755506831,0.37889900583831126,0.29385277777777774,1.1432694444444447,bearish_engulfing_4h,0,1,baissier,228,0,0,30,,,27.2,19.0,49.0,57.5,37.5,34.26,False,False,,0,,,,38
KATUSDT,KAT,Speculative,,0.00977,3795944.89106,-0.408,46.71296015519368,-0.0003306219162383545,,,3.200784158637056,0.6068686868686869,0.6068686868686869,0.00623059298251673,,0.008081666666666666,0.015750555555555556,macd_bearish_cross,0,1,baissier,47,0,0,30,,,8.3,45.0,24.0,68.0,19.9,34.06,False,False,,0,,,,40
XVGUSDT,XVG,Mid,469,0.00323,605717.527728,-1.072,33.59038703432411,5.505560481859379e-06,0.004269040000000002,0.005730075000000005,1.0220400152888345,0.5314984709480123,0.5064220183486239,0.004298750937136878,0.5637705370847189,0.0034631666666666665,0.0060985000000000015,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,31.0,19.0,44.5,57.5,37.9,33.24,False,False,,0,,,,37
SAGAUSDT,SAGA,Speculative,,0.01769,1215938.652797,2.849,29.03435327058537,0.00022465041258061536,0.025570400000000004,0.05419260000000004,1.0526593223693035,0.5245810055865922,0.5075418994413408,0.033930386080804745,0.5783355982673501,0.01911861111111111,0.03486944444444444,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,19.0,44.5,68.0,37.9,32.73,False,False,,0,,,,43
WLFIUSDT,WLFI,Etabli,48,0.0555,17502863.6262,1.835,16.47576974543928,-0.001636810648416382,0.08673000000000003,0.12483149999999998,0.8256350060974759,0.5968934911242604,0.5887573964497042,0.025539817505524063,0.41642907508075294,0.07200277777777779,0.11781944444444445,macd_bearish_cross|downtrend,0,2,baissier,245,0,0,30,,,41.7,10.0,55.0,78.5,0.5,31.74,False,False,,0,,,,33
GUNUSDT,GUN,Speculative,,0.01421,617188.89838,-0.768,43.18024799092363,-0.00019812656480703704,0.016946399999999997,0.0189088,2.0051734596766724,0.5548838689150493,0.5478841870824053,0.005837308374939,0.1852585543390487,0.014708055555555556,0.029229166666666664,rsi_bullish_divergence,1,0,haussier,365,0,0,30,,,17.0,28.0,28.0,57.5,51.2,31.71,False,False,,0,,,,40
NOMUSDT,NOM,Speculative,,0.0026,1513954.17378,-5.109,42.54522989537629,1.212603044200612e-05,0.0035503999999999996,0.008198050000000005,2.520271986676355,0.7285921625544267,0.6871980676328502,0.02739412721956675,0.2322036663546706,0.0024547222222222227,0.006883333333333332,macd_bullish_cross|bearish_engulfing_4h,1,1,mixte,215,0,0,30,,,12.9,28.0,28.0,68.0,44.8,31.49,False,False,,0,,,,39
RESOLVUSDT,RESOLV,Speculative,,0.029,349484.58513,1.399,34.56164362330952,0.000627996895253914,0.040075999999999994,0.07143399999999998,0.8612701256752866,0.7685881370091896,0.7568922305764411,0.006368768957569338,0.010418100947539142,0.030808333333333333,0.08731666666666667,downtrend|doji_4h,0,1,baissier,327,0,0,30,,,16.0,19.0,43.0,47.0,30.6,29.72,False,False,,0,,,,35
PARTIUSDT,PARTI,Speculative,,0.0406,375426.66874,0.247,31.649043116410382,0.001555408391276691,0.06505,0.08532700000000001,2.161278457771614,0.6457765667574932,0.6330608537693008,0.009535667816989387,0.07726019402584322,0.0411111111111111,0.10602222222222221,,0,0,neutre,365,0,0,30,,,17.0,19.0,28.0,47.0,50,27.1,False,False,,0,,,,37
SIGNUSDT,SIGN,Speculative,685,0.01569,319985.95956,-0.127,23.096092655388915,0.00038646461761551645,0.029988599999999997,0.03518645000000001,1.489835072483297,0.7237237237237237,0.7237237237237237,0.019607934551387218,0.11861674069840362,0.0173575,0.04933138888888889,macd_bullish_cross|downtrend|bearish_engulfing_4h,1,2,baissier,365,0,0,30,,,17.0,10.0,38.5,47.0,25.4,24.22,False,False,,0,,,,36
USDCUSDT,USDC,Etabli,6,0.99998,582257028.51023,-0.005,55.10021635735936,6.41135088480914e-05,0.9999296000000002,1.0001804000000003,0.0029111979437625064,0.002495259007885076,0.0019163589180557269,0.007330013766871047,-0.27790894417528383,0.9995199999999996,1.0007805555555551,resistance_test|doji_4h,0,1,baissier,365,0,0,30,,,45.0,57.0,94.0,78.5,43.5,67.82,False,True,,0,,,,61
BFUSDUSDT,BFUSD,Etabli,60,0.9995,954829.0449,0.01,53.814286690816786,3.1865385874021477e-06,0.9993700000000001,0.9995360000000016,0.001810011749534838,0.001199880011998779,0.000599940005999334,0.0005665944664677756,-0.28840503945368123,0.9990416666666663,0.9998111111111118,macd_bullish_cross|resistance_test|doji_4h,1,1,mixte,264,0,0,30,,,42.2,57.0,94.0,57.5,50.8,66.63,False,True,,0,,,,62
XUSDUSDT,XUSD,Mid,414,1.0,7536198.7499,-0.02,53.04023155004821,7.035407190754493e-05,0.9999439999999996,1.000268000000001,0.004693644143775344,0.0023959269242288797,0.0016971149046621091,0.000462854829194861,-0.20934458311504472,0.999577777777778,1.0068972222222223,resistance_test|doji_4h,0,1,baissier,365,0,0,30,,,31.0,57.0,94.0,78.5,43.5,66.46,False,True,,0,,,,61
FDUSDUSDT,FDUSD,Mid,120,0.999,30440301.3877,0.01,50.75099226492924,6.507570041433175e-05,0.9992900000000003,0.9988750000000003,0.004216785047434239,0.0025981812731087598,0.001698810832417232,0.0023602555385253752,0.431622714807644,0.9986444444444442,1.0060277777777775,macd_bullish_cross|support_bounce|morning_star_4h,3,0,haussier,365,0,0,30,,,31.0,45.0,100.0,78.5,71.1,66.37,False,True,,0,,,,65
USD1USDT,USD1,Etabli,22,1.0,54651821.1116,0.01,57.24768340488443,4.1350928946428395e-05,0.9997019999999999,0.9998299999999998,0.005312082929915424,0.0027955271565495454,0.0014976038338658714,0.0010865347265939021,0.011824154355905418,0.9984527777777775,1.000580555555555,rsi_bearish_divergence|support_bounce|resistance_test,1,2,baissier,347,0,0,30,,,44.5,57.0,94.0,78.5,21.5,65.49,False,True,,0,,,,55
USDPUSDT,USDP,Speculative,553,0.9999,9470.374,-0.02,51.379147790466284,4.814215705268009e-05,0.9998859999999995,1.0000504999999995,0.004226147061369405,0.002197143713172966,0.001398182362928261,9.363295880149813e-05,-0.07262962861608031,0.9994416666666669,1.000697222222222,resistance_test|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,94.0,47.0,43.5,62.59,False,True,,0,,,,61
USDEUSDT,USDE,Etabli,26,0.9993,1356644.0535,0.0,46.62833143568149,3.63228512453788e-06,0.9996020000000003,0.9995269999999998,0.004327749436881396,0.0010997800439911916,0.0008998200359928134,0.00010379443286930163,0.24486051214923688,0.9989388888888884,1.000075,macd_bullish_cross|resistance_test,1,1,mixte,237,0,0,30,,,41.5,45.0,94.0,68.0,50.8,62.55,False,True,,0,,,,59
UUSDT,U,Etabli,66,1.0001,10217810.4816,0.02,56.30402886115962,5.935615828000305e-05,0.9999760000000001,,0.0028153885511804175,0.0021962663472097233,0.0015972846161525864,0.002031991535228229,-0.26014640327163163,0.9995361111111111,1.0010361111111106,support_bounce|resistance_test|doji_4h,1,1,mixte,111,0,0,30,,,38.0,45.0,94.0,78.5,44.7,62.42,False,True,,0,,,,57
RLUSDUSDT,RLUSD,Etabli,53,1.0001,5030917.3641,0.0,53.098208348413316,4.8446800444583184e-05,1.0000339999999999,,0.0031126447409668915,0.002196047115192633,0.0016969454981034485,0.0005848302893642411,-0.2469749028715071,0.9995916666666671,1.0008388888888886,resistance_test,0,1,baissier,102,0,0,30,,,37.8,45.0,94.0,78.5,43.5,62.27,False,True,,0,,,,57
TUSDUSDT,TUSD,Mid,103,0.9988,521915.1478,-0.03,45.4783976075924,-7.197673433834712e-05,0.9991999999999996,0.9983624999999998,0.01196079178019964,0.0026959560659011836,0.0026959560659011836,0.024353960655827473,0.09554527275509457,0.9982666666666667,1.000986111111111,macd_bearish_cross|resistance_test|doji_4h,0,2,baissier,365,0,0,30,,,31.0,45.0,94.0,57.5,13.3,56.8,False,True,,0,,,,50
FRAXUSDT,FRAX,Mid,155,0.4702,191392.11711,3.114,51.904271018618076,0.0014966223399152448,0.4606920000000001,,0.7408967691073501,0.5445475638051044,0.45498839907192573,0.011284973926536655,0.28964074989580463,0.41281111111111113,0.7231111111111113,,0,0,neutre,109,0,0,30,,,24.0,45.0,53.5,47.0,50,46.33,False,True,,0,,,,52
