date_detected,date_measured,horizon_days,symbol,pattern,direction,price_at_detection,price_now,return_pct,correct
20260507,20260514,7,ALPINEUSDT,macd_bullish_cross,bull,0.481,0.461,-4.158,0
20260507,20260514,7,ALPINEUSDT,double_top_90d,bear,0.481,0.461,-4.158,1
20260507,20260514,7,ARUSDT,macd_bullish_cross,bull,2.49,2.34,-6.024,0
20260507,20260514,7,ARUSDT,uptrend,bull,2.49,2.34,-6.024,0
20260507,20260514,7,OPUSDT,macd_bullish_cross,bull,0.1448,0.1461,0.898,1
20260507,20260514,7,OPUSDT,downtrend,bear,0.1448,0.1461,0.898,0
20260507,20260514,7,ACXUSDT,macd_bullish_cross,bull,0.0464,0.0425,-8.405,0
20260507,20260514,7,IOUSDT,macd_bullish_cross,bull,0.1526,0.1404,-7.995,0
20260507,20260514,7,IOUSDT,uptrend,bull,0.1526,0.1404,-7.995,0
20260507,20260514,7,FETUSDT,macd_bullish_cross,bull,0.2268,0.2108,-7.055,0
20260507,20260514,7,FETUSDT,downtrend,bear,0.2268,0.2108,-7.055,1
20260507,20260514,7,VIRTUALUSDT,breakout_30d,bull,0.9238,0.7637,-17.331,0
20260507,20260514,7,VIRTUALUSDT,uptrend,bull,0.9238,0.7637,-17.331,0
20260507,20260514,7,RVNUSDT,macd_bullish_cross,bull,0.00611,0.0059,-3.437,0
20260507,20260514,7,RVNUSDT,uptrend,bull,0.00611,0.0059,-3.437,0
20260507,20260514,7,BONKUSDT,macd_bullish_cross,bull,6.84e-06,6.77e-06,-1.023,0
20260507,20260514,7,ZRXUSDT,double_bottom_90d,bull,0.1148,0.1143,-0.436,0
20260507,20260514,7,ZRXUSDT,uptrend,bull,0.1148,0.1143,-0.436,0
20260507,20260514,7,IOTAUSDT,macd_bullish_cross,bull,0.0588,0.0598,1.701,1
20260507,20260514,7,LINKUSDT,macd_bullish_cross,bull,10.01,10.24,2.298,1
20260507,20260514,7,LINKUSDT,double_bottom_90d,bull,10.01,10.24,2.298,1
20260507,20260514,7,LINKUSDT,resistance_test,bear,10.01,10.24,2.298,0
20260507,20260514,7,FARMUSDT,macd_bullish_cross,bull,11.96,9.56,-20.067,0
20260507,20260514,7,FARMUSDT,double_bottom_90d,bull,11.96,9.56,-20.067,0
20260507,20260514,7,NEXOUSDT,bearish_engulfing_4h,bear,0.896,0.896,0.0,0
20260507,20260514,7,POLUSDT,uptrend,bull,0.0997,0.0945,-5.216,0
20260507,20260514,7,ATOMUSDT,uptrend,bull,1.93,2.016,4.456,1
20260507,20260514,7,FLOKIUSDT,macd_bullish_cross,bull,3.458e-05,3.431e-05,-0.781,0
20260507,20260514,7,FLOKIUSDT,double_bottom_90d,bull,3.458e-05,3.431e-05,-0.781,0
20260507,20260514,7,CVXUSDT,macd_bullish_cross,bull,1.769,1.853,4.748,1
20260507,20260514,7,CVXUSDT,double_bottom_90d,bull,1.769,1.853,4.748,1
20260507,20260514,7,TKOUSDT,macd_bullish_cross,bull,0.0642,0.0593,-7.632,0
20260507,20260514,7,TKOUSDT,double_bottom_90d,bull,0.0642,0.0593,-7.632,0
20260507,20260514,7,TKOUSDT,downtrend,bear,0.0642,0.0593,-7.632,1
20260507,20260514,7,CAKEUSDT,macd_bullish_cross,bull,1.55,1.52,-1.935,0
20260507,20260514,7,CAKEUSDT,uptrend,bull,1.55,1.52,-1.935,0
20260507,20260514,7,BNSOLUSDT,macd_bullish_cross,bull,99.2,100.9,1.714,1
20260507,20260514,7,BNSOLUSDT,double_bottom_90d,bull,99.2,100.9,1.714,1
20260507,20260514,7,BNSOLUSDT,uptrend,bull,99.2,100.9,1.714,1
20260507,20260514,7,ATMUSDT,downtrend,bear,1.095,1.054,-3.744,1
20260507,20260514,7,CTKUSDT,macd_bullish_cross,bull,0.1876,0.2009,7.09,1
20260507,20260514,7,AUSDT,macd_bearish_cross,bear,0.0917,0.0904,-1.418,1
20260507,20260514,7,AUSDT,uptrend,bull,0.0917,0.0904,-1.418,0
20260507,20260514,7,JASMYUSDT,macd_bullish_cross,bull,0.00587,0.00643,9.54,1
20260507,20260514,7,JASMYUSDT,double_top_90d,bear,0.00587,0.00643,9.54,0
20260507,20260514,7,RLCUSDT,macd_bullish_cross,bull,0.478,0.463,-3.138,0
20260507,20260514,7,RLCUSDT,double_top_90d,bear,0.478,0.463,-3.138,1
20260507,20260514,7,RLCUSDT,uptrend,bull,0.478,0.463,-3.138,0
20260507,20260514,7,PENGUUSDT,double_bottom_90d,bull,0.010445,0.00898,-14.026,0
20260507,20260514,7,PENGUUSDT,resistance_test,bear,0.010445,0.00898,-14.026,1
20260507,20260514,7,ENAUSDT,macd_bullish_cross,bull,0.1203,0.1163,-3.325,0
20260507,20260514,7,PYTHUSDT,macd_bullish_cross,bull,0.0525,0.0505,-3.81,0
20260507,20260514,7,PYTHUSDT,uptrend,bull,0.0525,0.0505,-3.81,0
20260507,20260514,7,ERAUSDT,uptrend,bull,0.1447,0.1372,-5.183,0
20260507,20260514,7,TONUSDT,breakout_30d,bull,2.618,2.12,-19.022,0
20260507,20260514,7,TONUSDT,macd_bullish_cross,bull,2.618,2.12,-19.022,0
20260507,20260514,7,TONUSDT,double_bottom_90d,bull,2.618,2.12,-19.022,0
20260507,20260514,7,TONUSDT,uptrend,bull,2.618,2.12,-19.022,0
20260507,20260514,7,UNIUSDT,double_top_90d,bear,3.466,3.59,3.578,0
20260507,20260514,7,UNIUSDT,downtrend,bear,3.466,3.59,3.578,0
20260507,20260514,7,TAOUSDT,downtrend,bear,305.9,297.4,-2.779,1
20260507,20260514,7,CELOUSDT,macd_bullish_cross,bull,0.09383,0.09171,-2.259,0
20260507,20260514,7,CELOUSDT,double_bottom_90d,bull,0.09383,0.09171,-2.259,0
20260507,20260514,7,CELOUSDT,uptrend,bull,0.09383,0.09171,-2.259,0
20260507,20260514,7,GALAUSDT,macd_bullish_cross,bull,0.00376,0.00358,-4.787,0
20260507,20260514,7,GALAUSDT,uptrend,bull,0.00376,0.00358,-4.787,0
20260507,20260514,7,BANANAS31USDT,double_bottom_90d,bull,0.011326,0.013789,21.746,1
20260507,20260514,7,BANANAS31USDT,uptrend,bull,0.011326,0.013789,21.746,1
20260507,20260514,7,WAXPUSDT,macd_bullish_cross,bull,0.00688,0.00665,-3.343,0
20260507,20260514,7,ARKUSDT,uptrend,bull,0.1786,0.1768,-1.008,0
20260507,20260514,7,WCTUSDT,double_bottom_90d,bull,0.0689,0.0645,-6.386,0
20260507,20260514,7,POLYXUSDT,macd_bullish_cross,bull,0.0509,0.0531,4.322,1
20260507,20260514,7,POLYXUSDT,downtrend,bear,0.0509,0.0531,4.322,0
20260507,20260514,7,QTUMUSDT,macd_bullish_cross,bull,0.924,0.977,5.736,1
20260507,20260514,7,QTUMUSDT,downtrend,bear,0.924,0.977,5.736,0
20260507,20260514,7,GASUSDT,macd_bullish_cross,bull,1.666,1.667,0.06,1
20260507,20260514,7,GASUSDT,downtrend,bear,1.666,1.667,0.06,0
20260507,20260514,7,SOPHUSDT,uptrend,bull,0.0089,0.00875,-1.685,0
20260507,20260514,7,BTCUSDT,macd_bullish_cross,bull,80993.38,79735.5,-1.553,0
20260507,20260514,7,BTCUSDT,resistance_test,bear,80993.38,79735.5,-1.553,1
20260507,20260514,7,BTCUSDT,uptrend,bull,80993.38,79735.5,-1.553,0
20260507,20260514,7,CKBUSDT,macd_bullish_cross,bull,0.00158,0.001575,-0.316,0
20260507,20260514,7,EURUSDT,support_bounce,bull,1.1767,1.1713,-0.459,0
20260507,20260514,7,EURUSDT,resistance_test,bear,1.1767,1.1713,-0.459,1
20260507,20260514,7,PUMPUSDT,macd_bullish_cross,bull,0.002049,0.001866,-8.931,0
20260507,20260514,7,WIFUSDT,macd_bullish_cross,bull,0.214,0.215,0.467,1
20260507,20260514,7,CRVUSDT,double_top_90d,bear,0.2452,0.2669,8.85,0
20260507,20260514,7,CRVUSDT,uptrend,bull,0.2452,0.2669,8.85,1
20260507,20260514,7,PEPEUSDT,double_bottom_90d,bull,4.18e-06,4.03e-06,-3.589,0
20260507,20260514,7,PEPEUSDT,uptrend,bull,4.18e-06,4.03e-06,-3.589,0
20260507,20260514,7,SUSDT,macd_bullish_cross,bull,0.04961,0.04857,-2.096,0
20260507,20260514,7,SUSDT,double_top_90d,bear,0.04961,0.04857,-2.096,1
20260507,20260514,7,SUSDT,uptrend,bull,0.04961,0.04857,-2.096,0
20260507,20260514,7,DOTUSDT,macd_bullish_cross,bull,1.317,1.327,0.759,1
20260507,20260514,7,KAVAUSDT,macd_bullish_cross,bull,0.06292,0.0618,-1.78,0
20260507,20260514,7,KAVAUSDT,uptrend,bull,0.06292,0.0618,-1.78,0
20260507,20260514,7,1INCHUSDT,macd_bullish_cross,bull,0.0979,0.0973,-0.613,0
20260507,20260514,7,1INCHUSDT,double_bottom_90d,bull,0.0979,0.0973,-0.613,0
20260507,20260514,7,1INCHUSDT,downtrend,bear,0.0979,0.0973,-0.613,1
20260507,20260514,7,VETUSDT,macd_bullish_cross,bull,0.007694,0.007241,-5.888,0
20260507,20260514,7,WALUSDT,macd_bullish_cross,bull,0.0766,0.0819,6.919,1
20260507,20260514,7,WALUSDT,downtrend,bear,0.0766,0.0819,6.919,0
20260507,20260514,7,SUNUSDT,macd_bullish_cross,bull,0.02007,0.02003,-0.199,0
20260507,20260514,7,SUNUSDT,uptrend,bull,0.02007,0.02003,-0.199,0
20260507,20260514,7,SUNUSDT,bullish_engulfing_4h,bull,0.02007,0.02003,-0.199,0
20260507,20260514,7,ADXUSDT,macd_bullish_cross,bull,0.0788,0.0763,-3.173,0
20260507,20260514,7,LSKUSDT,rsi_bearish_divergence,bear,0.135,0.127,-5.926,1
20260507,20260514,7,LSKUSDT,macd_bullish_cross,bull,0.135,0.127,-5.926,0
20260507,20260514,7,BIOUSDT,uptrend,bull,0.0466,0.0448,-3.863,0
20260507,20260514,7,SUSHIUSDT,rsi_bearish_divergence,bear,0.2309,0.2289,-0.866,1
20260507,20260514,7,SUSHIUSDT,macd_bullish_cross,bull,0.2309,0.2289,-0.866,0
20260507,20260514,7,SUSHIUSDT,double_top_90d,bear,0.2309,0.2289,-0.866,1
20260507,20260514,7,BELUSDT,macd_bullish_cross,bull,0.1143,0.1149,0.525,1
20260507,20260514,7,BATUSDT,macd_bullish_cross,bull,0.1076,0.104,-3.346,0
20260507,20260514,7,BATUSDT,uptrend,bull,0.1076,0.104,-3.346,0
20260507,20260514,7,COMPUSDT,double_bottom_90d,bull,23.39,22.73,-2.822,0
20260507,20260514,7,COMPUSDT,uptrend,bull,23.39,22.73,-2.822,0
20260507,20260514,7,DASHUSDT,macd_bullish_cross,bull,51.85,44.19,-14.773,0
20260507,20260514,7,DASHUSDT,uptrend,bull,51.85,44.19,-14.773,0
20260507,20260514,7,XTZUSDT,macd_bullish_cross,bull,0.3798,0.3742,-1.474,0
20260507,20260514,7,XTZUSDT,uptrend,bull,0.3798,0.3742,-1.474,0
20260507,20260514,7,XECUSDT,macd_bullish_cross,bull,7.41e-06,7.92e-06,6.883,1
20260507,20260514,7,XECUSDT,uptrend,bull,7.41e-06,7.92e-06,6.883,1
20260507,20260514,7,VANRYUSDT,macd_bullish_cross,bull,0.005725,0.005651,-1.293,0
20260507,20260514,7,VANRYUSDT,uptrend,bull,0.005725,0.005651,-1.293,0
20260507,20260514,7,GNOUSDT,uptrend,bull,132.79,126.45,-4.774,0
20260507,20260514,7,STGUSDT,downtrend,bear,0.2437,0.2167,-11.079,1
20260507,20260514,7,AUCTIONUSDT,macd_bullish_cross,bull,4.95,4.84,-2.222,0
20260507,20260514,7,AUCTIONUSDT,shooting_star_4h,bear,4.95,4.84,-2.222,1
20260507,20260514,7,KNCUSDT,uptrend,bull,0.1507,0.1448,-3.915,0
20260507,20260514,7,MTLUSDT,macd_bullish_cross,bull,0.326,0.311,-4.601,0
20260507,20260514,7,ARPAUSDT,uptrend,bull,0.01051,0.01148,9.229,1
20260507,20260514,7,ANIMEUSDT,macd_bullish_cross,bull,0.00487,0.00472,-3.08,0
20260507,20260514,7,ANIMEUSDT,double_bottom_90d,bull,0.00487,0.00472,-3.08,0
20260507,20260514,7,ANIMEUSDT,uptrend,bull,0.00487,0.00472,-3.08,0
20260507,20260514,7,PENDLEUSDT,uptrend,bull,1.868,2.001,7.12,1
20260507,20260514,7,CVCUSDT,macd_bullish_cross,bull,0.03164,0.0313,-1.075,0
20260507,20260514,7,CVCUSDT,double_bottom_90d,bull,0.03164,0.0313,-1.075,0
20260507,20260514,7,CVCUSDT,uptrend,bull,0.03164,0.0313,-1.075,0
20260507,20260514,7,ENSUSDT,macd_bullish_cross,bull,6.61,6.92,4.69,1
20260507,20260514,7,ENSUSDT,uptrend,bull,6.61,6.92,4.69,1
20260507,20260514,7,EGLDUSDT,macd_bullish_cross,bull,4.34,4.36,0.461,1
20260507,20260514,7,BOMEUSDT,macd_bullish_cross,bull,0.000598,0.000588,-1.672,0
20260507,20260514,7,BOMEUSDT,uptrend,bull,0.000598,0.000588,-1.672,0
20260507,20260514,7,TSTUSDT,macd_bullish_cross,bull,0.01834,0.0202,10.142,1
20260507,20260514,7,TSTUSDT,resistance_test,bear,0.01834,0.0202,10.142,0
20260507,20260514,7,TSTUSDT,uptrend,bull,0.01834,0.0202,10.142,1
20260507,20260514,7,IOTXUSDT,macd_bullish_cross,bull,0.00488,0.00489,0.205,1
20260507,20260514,7,NILUSDT,breakout_30d,bull,0.05595,0.05363,-4.147,0
20260507,20260514,7,BLURUSDT,uptrend,bull,0.02615,0.02542,-2.792,0
20260507,20260514,7,MANAUSDT,uptrend,bull,0.0929,0.0948,2.045,1
20260507,20260514,7,WINUSDT,macd_bullish_cross,bull,2.118e-05,2.078e-05,-1.889,0
20260507,20260514,7,WINUSDT,uptrend,bull,2.118e-05,2.078e-05,-1.889,0
20260507,20260514,7,LAYERUSDT,macd_bullish_cross,bull,0.0878,0.1009,14.92,1
20260507,20260514,7,LAYERUSDT,uptrend,bull,0.0878,0.1009,14.92,1
20260507,20260514,7,DUSKUSDT,macd_bullish_cross,bull,0.1444,0.1261,-12.673,0
20260507,20260514,7,DUSKUSDT,uptrend,bull,0.1444,0.1261,-12.673,0
20260507,20260514,7,ARKMUSDT,macd_bullish_cross,bull,0.1322,0.1331,0.681,1
20260507,20260514,7,ARKMUSDT,uptrend,bull,0.1322,0.1331,0.681,1
20260507,20260514,7,TURBOUSDT,macd_bullish_cross,bull,0.001306,0.001283,-1.761,0
20260507,20260514,7,TURBOUSDT,uptrend,bull,0.001306,0.001283,-1.761,0
20260507,20260514,7,RSRUSDT,macd_bullish_cross,bull,0.00203,0.001914,-5.714,0
20260507,20260514,7,RSRUSDT,uptrend,bull,0.00203,0.001914,-5.714,0
20260507,20260514,7,SANTOSUSDT,support_bounce,bull,1.2,1.115,-7.083,0
20260507,20260514,7,SANTOSUSDT,morning_star_4h,bull,1.2,1.115,-7.083,0
20260507,20260514,7,RAYUSDT,double_bottom_90d,bull,0.804,0.777,-3.358,0
20260507,20260514,7,RAYUSDT,uptrend,bull,0.804,0.777,-3.358,0
20260507,20260514,7,REDUSDT,macd_bullish_cross,bull,0.1456,0.1361,-6.525,0
20260507,20260514,7,XNOUSDT,uptrend,bull,0.474,0.435,-8.228,0
20260507,20260514,7,SFPUSDT,uptrend,bull,0.3217,0.3053,-5.098,0
20260507,20260514,7,ORCAUSDT,macd_bearish_cross,bear,1.552,1.462,-5.799,1
20260507,20260514,7,ORCAUSDT,uptrend,bull,1.552,1.462,-5.799,0
20260507,20260514,7,ICXUSDT,macd_bullish_cross,bull,0.0385,0.0383,-0.519,0
20260507,20260514,7,ICXUSDT,downtrend,bear,0.0385,0.0383,-0.519,1
20260507,20260514,7,PROVEUSDT,uptrend,bull,0.2638,0.2578,-2.274,0
20260507,20260514,7,BBUSDT,uptrend,bull,0.0328,0.034,3.659,1
20260507,20260514,7,IQUSDT,macd_bullish_cross,bull,0.001125,0.001117,-0.711,0
20260507,20260514,7,QUICKUSDT,double_top_90d,bear,0.0109,0.01016,-6.789,1
20260507,20260514,7,STEEMUSDT,macd_bullish_cross,bull,0.05817,0.0577,-0.808,0
20260507,20260514,7,STEEMUSDT,uptrend,bull,0.05817,0.0577,-0.808,0
20260507,20260514,7,TIAUSDT,macd_bullish_cross,bull,0.3826,0.4509,17.852,1
20260507,20260514,7,1MBABYDOGEUSDT,macd_bullish_cross,bull,0.0004453,0.0004391,-1.392,0
20260507,20260514,7,WUSDT,uptrend,bull,0.0141,0.0142,0.709,1
20260507,20260514,7,WUSDT,shooting_star_4h,bear,0.0141,0.0142,0.709,0
20260507,20260514,7,STRKUSDT,uptrend,bull,0.0421,0.0459,9.026,1
20260507,20260514,7,USUALUSDT,macd_bullish_cross,bull,0.01563,0.01522,-2.623,0
20260507,20260514,7,USUALUSDT,uptrend,bull,0.01563,0.01522,-2.623,0
20260507,20260514,7,QKCUSDT,macd_bullish_cross,bull,0.003214,0.003151,-1.96,0
20260507,20260514,7,QKCUSDT,downtrend,bear,0.003214,0.003151,-1.96,1
20260507,20260514,7,INJUSDT,double_bottom_90d,bull,3.865,5.138,32.937,1
20260507,20260514,7,GMXUSDT,double_top_90d,bear,7.28,6.94,-4.67,1
20260507,20260514,7,LDOUSDT,double_bottom_90d,bull,0.3887,0.3812,-1.93,0
20260507,20260514,7,LDOUSDT,uptrend,bull,0.3887,0.3812,-1.93,0
20260507,20260514,7,2ZUSDT,macd_bullish_cross,bull,0.09328,0.10587,13.497,1
20260507,20260514,7,2ZUSDT,double_bottom_90d,bull,0.09328,0.10587,13.497,1
20260507,20260514,7,EIGENUSDT,macd_bullish_cross,bull,0.2002,0.2097,4.745,1
20260507,20260514,7,AEURUSDT,resistance_test,bear,1.1643,1.1594,-0.421,1
20260507,20260514,7,AEURUSDT,downtrend,bear,1.1643,1.1594,-0.421,1
20260507,20260514,7,SNXUSDT,rsi_bearish_divergence,bear,0.332,0.327,-1.506,1
20260507,20260514,7,SNXUSDT,uptrend,bull,0.332,0.327,-1.506,0
20260507,20260514,7,NMRUSDT,double_top_90d,bear,8.97,8.93,-0.446,1
20260507,20260514,7,FTTUSDT,macd_bullish_cross,bull,0.3131,0.3482,11.21,1
20260507,20260514,7,ROSEUSDT,macd_bullish_cross,bull,0.01067,0.01149,7.685,1
20260507,20260514,7,ROSEUSDT,double_bottom_90d,bull,0.01067,0.01149,7.685,1
20260507,20260514,7,ROSEUSDT,support_bounce,bull,0.01067,0.01149,7.685,1
20260507,20260514,7,SKLUSDT,macd_bullish_cross,bull,0.00715,0.00686,-4.056,0
20260507,20260514,7,MEUSDT,macd_bullish_cross,bull,0.1112,0.1103,-0.809,0
20260507,20260514,7,MEUSDT,uptrend,bull,0.1112,0.1103,-0.809,0
20260507,20260514,7,XAIUSDT,double_bottom_90d,bull,0.01142,0.01211,6.042,1
20260507,20260514,7,ZBTUSDT,macd_bearish_cross,bear,0.1769,0.1415,-20.011,1
20260507,20260514,7,ZBTUSDT,golden_cross,bull,0.1769,0.1415,-20.011,0
20260507,20260514,7,ZBTUSDT,double_bottom_90d,bull,0.1769,0.1415,-20.011,0
20260507,20260514,7,ZBTUSDT,uptrend,bull,0.1769,0.1415,-20.011,0
20260507,20260514,7,QNTUSDT,macd_bullish_cross,bull,70.16,77.64,10.661,1
20260507,20260514,7,QNTUSDT,double_top_90d,bear,70.16,77.64,10.661,0
20260507,20260514,7,QNTUSDT,uptrend,bull,70.16,77.64,10.661,1
20260507,20260514,7,LINEAUSDT,uptrend,bull,0.00377,0.003733,-0.981,0
20260507,20260514,7,AAVEUSDT,macd_bullish_cross,bull,93.26,96.45,3.421,1
20260507,20260514,7,AAVEUSDT,double_bottom_90d,bull,93.26,96.45,3.421,1
20260507,20260514,7,ZENUSDT,double_bottom_90d,bull,7.235,6.422,-11.237,0
20260507,20260514,7,ZENUSDT,uptrend,bull,7.235,6.422,-11.237,0
20260507,20260514,7,SUPERUSDT,uptrend,bull,0.1281,0.1245,-2.81,0
20260507,20260514,7,TWTUSDT,uptrend,bull,0.4439,0.5015,12.976,1
20260507,20260514,7,SHELLUSDT,double_bottom_90d,bull,0.0381,0.0372,-2.362,0
20260507,20260514,7,SHELLUSDT,uptrend,bull,0.0381,0.0372,-2.362,0
20260507,20260514,7,SHELLUSDT,shooting_star_4h,bear,0.0381,0.0372,-2.362,1
20260507,20260514,7,CELRUSDT,double_bottom_90d,bull,0.002907,0.002829,-2.683,0
20260507,20260514,7,CELRUSDT,uptrend,bull,0.002907,0.002829,-2.683,0
20260507,20260514,7,CFXUSDT,macd_bullish_cross,bull,0.06404,0.07001,9.322,1
20260507,20260514,7,CFXUSDT,downtrend,bear,0.06404,0.07001,9.322,0
20260507,20260514,7,XLMUSDT,double_top_90d,bear,0.1612,0.1589,-1.427,1
20260507,20260514,7,TLMUSDT,macd_bullish_cross,bull,0.001964,0.002016,2.648,1
20260507,20260514,7,TLMUSDT,double_bottom_90d,bull,0.001964,0.002016,2.648,1
20260507,20260514,7,HMSTRUSDT,macd_bullish_cross,bull,0.0002069,0.0001651,-20.203,0
20260507,20260514,7,HMSTRUSDT,resistance_test,bear,0.0002069,0.0001651,-20.203,1
20260507,20260514,7,HMSTRUSDT,uptrend,bull,0.0002069,0.0001651,-20.203,0
20260507,20260514,7,PEOPLEUSDT,rsi_bearish_divergence,bear,0.00841,0.00768,-8.68,1
20260507,20260514,7,PEOPLEUSDT,macd_bullish_cross,bull,0.00841,0.00768,-8.68,0
20260507,20260514,7,PEOPLEUSDT,double_bottom_90d,bull,0.00841,0.00768,-8.68,0
20260507,20260514,7,BMTUSDT,macd_bullish_cross,bull,0.01686,0.01739,3.144,1
20260507,20260514,7,COTIUSDT,uptrend,bull,0.01426,0.01422,-0.281,0
20260507,20260514,7,DODOUSDT,uptrend,bull,0.01926,0.01806,-6.231,0
20260507,20260514,7,ILVUSDT,double_bottom_90d,bull,4.77,4.88,2.306,1
20260507,20260514,7,HAEDALUSDT,uptrend,bull,0.03368,0.03453,2.524,1
20260507,20260514,7,SPELLUSDT,double_top_90d,bear,0.0001724,0.0001695,-1.682,1
20260507,20260514,7,RIFUSDT,evening_star_4h,bear,0.0536,0.0767,43.097,0
20260507,20260514,7,IMXUSDT,uptrend,bull,0.1762,0.1947,10.499,1
20260507,20260514,7,PLUMEUSDT,double_top_90d,bear,0.01257,0.01288,2.466,0
20260507,20260514,7,PLUMEUSDT,uptrend,bull,0.01257,0.01288,2.466,1
20260507,20260514,7,NEWTUSDT,double_bottom_90d,bull,0.078,0.0795,1.923,1
20260507,20260514,7,COOKIEUSDT,uptrend,bull,0.0183,0.0172,-6.011,0
20260507,20260514,7,KAITOUSDT,resistance_test,bear,0.503,0.4583,-8.887,1
20260507,20260514,7,KAITOUSDT,uptrend,bull,0.503,0.4583,-8.887,0
20260507,20260514,7,OSMOUSDT,macd_bullish_cross,bull,0.0327,0.0838,156.269,1
20260507,20260514,7,IOSTUSDT,macd_bullish_cross,bull,0.001117,0.00115,2.954,1
20260507,20260514,7,KGSTUSDT,macd_bearish_cross,bear,0.01139,0.01142,0.263,0
20260507,20260514,7,KGSTUSDT,resistance_test,bear,0.01139,0.01142,0.263,0
20260507,20260514,7,TUTUSDT,macd_bullish_cross,bull,0.01302,0.0125,-3.994,0
20260507,20260514,7,TUTUSDT,uptrend,bull,0.01302,0.0125,-3.994,0
20260507,20260514,7,BANDUSDT,macd_bullish_cross,bull,0.232,0.226,-2.586,0
20260507,20260514,7,BANDUSDT,double_bottom_90d,bull,0.232,0.226,-2.586,0
20260507,20260514,7,API3USDT,macd_bearish_cross,bear,0.369,0.364,-1.355,1
20260507,20260514,7,API3USDT,uptrend,bull,0.369,0.364,-1.355,0
20260507,20260514,7,AIUSDT,double_bottom_90d,bull,0.0231,0.0326,41.126,1
20260507,20260514,7,ENJUSDT,downtrend,bear,0.05135,0.04702,-8.432,1
20260507,20260514,7,RUNEUSDT,double_bottom_90d,bull,0.55,0.582,5.818,1
20260507,20260514,7,RUNEUSDT,resistance_test,bear,0.55,0.582,5.818,0
20260507,20260514,7,RUNEUSDT,uptrend,bull,0.55,0.582,5.818,1
20260507,20260514,7,DYDXUSDT,double_bottom_90d,bull,0.16142,0.15,-7.075,0
20260507,20260514,7,DYDXUSDT,uptrend,bull,0.16142,0.15,-7.075,0
20260507,20260514,7,0GUSDT,support_bounce,bull,0.554,0.541,-2.347,0
20260507,20260514,7,0GUSDT,downtrend,bear,0.554,0.541,-2.347,1
20260507,20260514,7,FIDAUSDT,macd_bullish_cross,bull,0.01837,0.01796,-2.232,0
20260507,20260514,7,ATAUSDT,macd_bullish_cross,bull,0.0107,0.007,-34.579,0
20260507,20260514,7,MEMEUSDT,double_top_90d,bear,0.000615,0.00058,-5.691,1
20260507,20260514,7,TRBUSDT,macd_bearish_cross,bear,19.94,18.88,-5.316,1
20260507,20260514,7,PNUTUSDT,macd_bullish_cross,bull,0.0613,0.0582,-5.057,0
20260507,20260514,7,TURTLEUSDT,macd_bullish_cross,bull,0.0536,0.0505,-5.784,0
20260507,20260514,7,TURTLEUSDT,uptrend,bull,0.0536,0.0505,-5.784,0
20260507,20260514,7,HIGHUSDT,uptrend,bull,0.191,0.221,15.707,1
20260507,20260514,7,CATIUSDT,breakout_30d,bull,0.074,0.0616,-16.757,0
20260507,20260514,7,CATIUSDT,downtrend,bear,0.074,0.0616,-16.757,1
20260507,20260514,7,BTTCUSDT,macd_bullish_cross,bull,3.2e-07,3.2e-07,0.0,0
20260507,20260514,7,SCUSDT,macd_bullish_cross,bull,0.000973,0.000969,-0.411,0
20260507,20260514,7,SCUSDT,downtrend,bear,0.000973,0.000969,-0.411,1
20260507,20260514,7,WOOUSDT,macd_bullish_cross,bull,0.0199,0.0187,-6.03,0
20260507,20260514,7,WOOUSDT,uptrend,bull,0.0199,0.0187,-6.03,0
20260507,20260514,7,STRAXUSDT,macd_bullish_cross,bull,0.01341,0.01332,-0.671,0
20260507,20260514,7,STRAXUSDT,downtrend,bear,0.01341,0.01332,-0.671,1
20260507,20260514,7,BEAMXUSDT,uptrend,bull,0.002017,0.001895,-6.049,0
20260507,20260514,7,LAZIOUSDT,macd_bullish_cross,bull,0.642,0.619,-3.583,0
20260507,20260514,7,LAZIOUSDT,support_bounce,bull,0.642,0.619,-3.583,0
20260507,20260514,7,LAZIOUSDT,downtrend,bear,0.642,0.619,-3.583,1
20260507,20260514,7,MBLUSDT,macd_bullish_cross,bull,0.000942,0.000972,3.185,1
20260507,20260514,7,MBLUSDT,double_top_90d,bear,0.000942,0.000972,3.185,0
20260507,20260514,7,MBLUSDT,downtrend,bear,0.000942,0.000972,3.185,0
20260507,20260514,7,SYNUSDT,rsi_bearish_divergence,bear,0.0555,0.0535,-3.604,1
20260507,20260514,7,SYNUSDT,macd_bullish_cross,bull,0.0555,0.0535,-3.604,0
20260507,20260514,7,DUSDT,uptrend,bull,0.01675,0.0131,-21.791,0
20260507,20260514,7,SCRTUSDT,double_bottom_90d,bull,0.1114,0.0954,-14.363,0
20260507,20260514,7,SCRTUSDT,uptrend,bull,0.1114,0.0954,-14.363,0
20260507,20260514,7,SPKUSDT,golden_cross,bull,0.034945,0.033271,-4.79,0
20260507,20260514,7,SPKUSDT,uptrend,bull,0.034945,0.033271,-4.79,0
20260507,20260514,7,ONTUSDT,downtrend,bear,0.06283,0.06188,-1.512,1
20260507,20260514,7,WBTCUSDT,macd_bullish_cross,bull,80792.88,79628.23,-1.442,0
20260507,20260514,7,WBTCUSDT,resistance_test,bear,80792.88,79628.23,-1.442,1
20260507,20260514,7,WBTCUSDT,uptrend,bull,80792.88,79628.23,-1.442,0
20260507,20260514,7,ACTUSDT,macd_bullish_cross,bull,0.0159,0.0152,-4.403,0
